ApplicationDate;requested_amount;has_co_adress;CivilStatus;NrOfChildren;age;Has_Co_Appl_Flag;UC_Req_L3M;UC_Req_L6M;UC_Req_L12M;Bureau_Score;Blanco_loan_debt;NumberOfLoans;Has_Mortgage;default_flag;income_year1;income_year2;refinance_flag;has_repayment_loan;has_creditcard_loan;gender;broker_id;NrOfCars
52020;60000;0;Single;1;57;0;12;18;18;9;20039;6;1;0;$228,900.00;$342,900.00;1;0;1;M;2;1
52020;160000;0;Single;1;45;0;4;4;12;22.4;0;3;0;0;$204,400.00;$142,100.00;1;0;1;F;10;0
52020;10000;0;Married;0;67;0;8;8;16;0.1;0;4;1;0;$342,600.00;$427,100.00;0;0;0;F;14;3
52020;40000;0;Cohabiting;0;67;0;1;1;3;5.9;110212;5;0;0;$175,900.00;$185,900.00;1;1;1;F;10;1
52020;130000;0;Cohabiting;1;28;0;3;12;18;0.9;32491;8;0;0;$390,300.00;$400,900.00;1;1;1;M;12;3
52020;60000;0;Cohabiting;0;28;0;2;4;6;7.6;23270;3;0;0;$244,400.00;$244,800.00;1;0;1;F;8;3
52020;230000;0;Cohabiting;0;27;0;2;8;11;4.9;142347;6;0;0;$202,000.00;$153,300.00;1;1;1;F;14;3
52020;50000;0;Cohabiting;0;39;0;2;3;3;4.7;39667;4;0;0;$217,700.00;$163,500.00;1;0;0;M;14;3
52020;60000;0;Married;1;39;0;1;2;4;2.7;365529;12;1;0;$392,100.00;$385,900.00;1;1;1;F;2;4
52020;450000;0;Cohabiting;2;36;0;3;5;8;5;369490;4;1;0;$339,400.00;$345,700.00;1;0;1;F;14;3
52020;40000;0;Married;2;36;0;2;6;12;15.5;0;2;0;0;$274,500.00;$110,400.00;1;0;1;F;10;4
52020;230000;0;Single;0;31;0;2;2;6;13;126048;3;0;0;$220,100.00;$182,600.00;1;0;1;M;3;2
52020;140000;0;Married;0;67;0;6;6;12;1.5;62549;13;1;0;$141,100.00;$130,100.00;1;0;1;F;9;1
52020;70000;0;Single;0;52;0;2;3;5;4.1;66338;12;0;0;$355,500.00;$340,100.00;1;0;1;F;1;4
52020;360000;0;Single;0;50;0;4;4;18;3.8;276150;5;1;0;;$212,300.00;1;0;1;M;2;4
52020;400000;0;Single;0;44;0;8;12;20;16.7;342108;12;0;0;$297,000.00;$272,400.00;1;1;1;F;14;5
52020;170000;0;Married;1;43;0;2;4;7;4.2;297268;14;1;0;$479,900.00;$480,200.00;1;1;1;F;14;2
52020;50000;0;Married;2;36;0;1;2;3;5;27230;6;0;0;$246,500.00;$117,900.00;0;0;1;F;8;4
52020;150000;0;Married;2;49;0;1;2;3;20.9;9898;7;0;0;$225,800.00;$219,100.00;1;1;1;F;8;4
52020;150000;0;Single;0;53;0;3;3;8;2.1;139818;5;0;0;$268,000.00;$270,800.00;1;0;1;M;2;3
52020;500000;1;Married;3;34;0;2;5;9;14;384905;6;0;0;$203,700.00;$216,600.00;1;0;1;F;8;4
52020;120000;0;Single;2;43;0;4;8;9;13.8;114438;12;1;0;$360,600.00;$369,700.00;1;1;1;F;10;1
52020;100000;0;Single;0;39;0;3;8;14;16.9;322538;19;1;0;$258,700.00;$270,400.00;1;0;1;M;16;5
52020;200000;0;Single;0;44;0;1;6;6;16.3;245269;17;0;0;$457,800.00;$356,800.00;1;1;1;F;16;1
52020;250000;0;Single;0;57;0;3;5;6;5.2;248066;4;0;0;$150,300.00;$134,400.00;1;0;1;F;13;2
52020;250000;0;Single;0;44;0;1;2;5;5.2;94591;17;1;0;$193,300.00;$269,500.00;1;1;1;F;13;4
52020;190000;0;Single;0;53;0;1;1;1;3.1;89052;8;0;0;$160,600.00;$159,200.00;1;0;1;F;15;3
52020;20000;0;Single;0;22;0;4;6;7;14.3;54786;2;0;1;$202,800.00;$250,000.00;0;0;1;M;14;4
52020;50000;0;Cohabiting;0;24;0;2;5;7;1.6;42255;2;0;0;$278,200.00;$128,400.00;1;0;0;F;14;3
52020;30000;0;Single;3;41;0;4;6;10;21.5;353737;9;0;0;$334,800.00;$352,400.00;1;0;1;F;8;6
52020;70000;0;Cohabiting;1;41;0;2;9;17;8;394850;5;0;0;;$351,200.00;1;0;1;M;10;10
52020;10000;0;Single;0;35;0;2;2;3;2.8;434140;6;0;0;$240,600.00;$242,600.00;1;1;1;M;8;2
52020;200000;0;Cohabiting;1;33;0;5;5;10;8;451575;5;0;0;$213,500.00;$223,100.00;1;0;1;M;8;2
52020;120000;0;Single;0;31;0;8;14;36;3.9;336096;6;1;0;$324,200.00;$416,400.00;1;0;1;M;2;1
52020;30000;0;Married;1;47;0;1;1;1;0.2;60373;12;1;0;$248,500.00;$229,100.00;0;0;1;F;10;0
52020;200000;0;Married;0;67;0;1;2;2;0.4;213115;7;0;0;$151,200.00;$146,700.00;1;1;1;F;16;4
52020;100000;0;Cohabiting;0;66;0;1;2;3;1.1;0;8;1;0;$183,000.00;$184,600.00;1;0;1;F;8;5
52020;50000;0;Married;1;53;0;2;12;16;3.3;171165;9;1;0;$254,800.00;$186,900.00;0;1;1;F;1;2
52020;90000;0;Cohabiting;2;47;0;9;10;10;6.9;116871;4;0;0;$189,800.00;$414,900.00;1;0;0;M;8;1
52020;70000;0;Married;0;27;0;8;16;28;14.8;5235;3;0;0;$125,800.00;$238,200.00;0;0;0;M;8;3
52020;10000;0;Single;0;25;0;4;4;4;0.1;0;1;1;0;$305,300.00;$109,600.00;0;0;0;M;10;5
52020;70000;0;Married;2;37;0;2;2;5;1.5;450000;11;1;0;$350,000.00;$290,600.00;1;0;1;M;8;5
52020;170000;0;Married;0;36;0;2;3;3;10.2;60820;3;0;0;$167,400.00;$169,800.00;1;0;1;M;14;1
52020;30000;0;Married;3;35;0;2;4;4;0.8;78031;8;1;0;$234,500.00;$247,000.00;1;0;1;F;8;4
52020;400000;0;Single;0;35;0;2;3;7;9.2;316934;6;1;0;$222,500.00;$167,100.00;1;1;1;M;13;2
52020;50000;0;Cohabiting;2;35;0;4;4;36;1.6;134757;12;1;0;$432,900.00;$393,300.00;0;0;0;F;10;3
52020;250000;0;Cohabiting;2;34;0;1;2;2;19.7;214874;13;0;0;$88,500.00;$84,400.00;1;1;1;F;14;8
52020;260000;0;Married;0;32;0;2;4;6;8.3;126436;6;0;0;$228,700.00;$340,700.00;1;0;1;M;14;1
52020;100000;1;Single;1;31;0;2;4;14;8.9;49295;5;0;0;$351,700.00;$281,900.00;1;1;1;M;14;1
52020;110000;0;Cohabiting;1;29;0;21;25;32;3.6;50000;2;0;0;$290,000.00;$248,100.00;1;1;0;M;8;5
52020;90000;0;Cohabiting;0;27;0;2;4;10;18.5;339566;7;0;0;$119,000.00;$133,300.00;1;1;1;F;2;8
52020;30000;0;Single;0;27;0;5;14;16;9;36080;2;0;0;$247,900.00;$228,200.00;1;0;0;M;10;4
52020;210000;0;Single;0;23;0;1;1;1;2.4;123199;3;0;0;$260,000.00;$223,200.00;1;1;1;M;12;2
52020;70000;0;Single;0;22;0;4;11;22;24.9;0;3;1;0;$363,500.00;$136,600.00;1;0;1;M;10;1
52020;210000;0;Married;0;65;0;2;2;2;0.5;135000;1;0;0;$255,300.00;$252,700.00;1;0;0;F;12;3
52020;150000;0;Married;0;62;0;2;2;2;1.7;246878;5;0;0;$167,600.00;$166,200.00;1;0;1;F;9;4
52020;250000;0;Cohabiting;0;60;0;8;8;18;3.9;276709;6;0;0;$341,800.00;$362,500.00;1;1;1;M;2;4
52020;200000;0;Single;1;48;0;1;2;4;5.1;96333;6;1;0;$376,000.00;$321,300.00;1;0;1;F;10;1
52020;20000;0;Married;1;46;0;3;5;5;6.9;6315;4;1;0;$148,900.00;$148,900.00;0;0;1;F;10;2
52020;10000;0;Married;0;61;0;8;10;12;5.7;149494;13;1;0;$204,500.00;$201,500.00;0;0;1;M;8;3
52020;60000;0;Single;0;52;0;1;2;3;5.7;47446;6;0;0;$171,300.00;$169,100.00;1;1;1;F;10;4
52020;200000;0;Single;0;52;0;5;6;10;1.9;162096;12;0;0;$369,700.00;$327,700.00;1;0;1;F;7;0
52020;300000;0;Married;0;41;0;3;7;9;6.3;264707;8;1;0;$180,900.00;$16,400.00;1;0;1;M;9;3
52020;60000;0;Cohabiting;2;31;0;2;2;2;0.7;12575;1;0;0;$242,300.00;$258,900.00;1;0;0;F;8;5
52020;90000;0;Cohabiting;0;30;0;2;2;4;2.7;37607;7;1;0;$294,100.00;$289,300.00;1;0;1;M;2;4
52020;150000;0;Married;0;28;0;3;3;16;5.6;147547;4;0;0;$216,400.00;$79,200.00;1;1;1;F;1;4
52020;70000;0;Single;0;27;0;4;4;4;1.1;0;0;0;0;$237,000.00;$107,300.00;0;0;0;M;14;2
52020;30000;0;Single;0;27;0;5;5;5;2.7;25247;2;0;0;$339,600.00;$277,900.00;1;0;0;M;2;4
52020;60000;0;Single;0;27;0;3;8;14;8.3;352777;7;1;0;$379,100.00;$395,100.00;1;0;1;M;10;2
52020;30000;0;Single;0;20;0;5;5;7;2.1;0;1;0;0;$301,200.00;$145,200.00;1;0;1;F;8;2
52020;150000;0;Married;0;69;0;4;4;8;7;199152;7;0;0;$124,500.00;$125,300.00;1;0;1;M;8;1
52020;150000;0;Married;1;49;0;2;2;2;0.1;0;5;1;0;$249,300.00;$213,200.00;0;0;0;M;8;0
52020;140000;0;Cohabiting;3;46;0;3;4;6;8;411007;13;1;0;$222,800.00;$271,700.00;1;1;1;F;8;5
52020;110000;0;Single;0;46;0;2;2;6;12.5;52442;6;0;0;$168,300.00;$156,700.00;1;1;1;F;2;0
52020;280000;0;Cohabiting;0;41;0;2;4;6;14.8;200729;5;0;0;$228,300.00;$294,900.00;1;0;1;F;14;5
52020;70000;0;Cohabiting;0;35;0;8;10;12;7.1;324073;4;0;0;$568,100.00;$540,100.00;1;0;1;M;2;5
52020;30000;0;Single;0;30;0;6;8;8;8;214865;4;0;0;$176,400.00;$216,500.00;1;0;1;F;14;5
52020;100000;0;Single;0;63;0;18;18;21;2;397735;7;0;0;$252,200.00;$247,700.00;1;0;1;M;8;6
52020;50000;0;Single;0;35;0;2;2;3;5;13597;6;0;0;$178,300.00;$250,800.00;0;0;1;M;2;1
52020;380000;0;Single;0;33;0;3;5;7;15.4;252795;14;1;1;$559,300.00;$527,600.00;1;0;1;M;14;3
52020;80000;0;Cohabiting;1;31;0;2;2;4;5.7;65619;5;0;0;$195,800.00;$211,500.00;1;0;1;F;8;4
52020;350000;0;Cohabiting;0;27;0;4;7;12;2.1;138140;5;1;0;$284,700.00;$416,000.00;1;1;1;M;6;1
52020;160000;1;Single;0;70;0;8;10;14;21.6;62614;5;0;0;$142,500.00;$141,500.00;1;0;1;M;12;5
52020;20000;0;Single;0;70;0;8;8;18;3.8;27262;4;0;0;$224,400.00;$263,100.00;1;0;1;F;10;4
52020;210000;0;Married;3;36;0;1;2;2;2.2;64343;4;0;0;$166,500.00;$160,900.00;1;1;1;M;13;2
52020;200000;0;Cohabiting;0;64;0;2;4;4;3.8;146235;11;1;0;$186,100.00;$227,500.00;1;0;1;M;14;3
52020;50000;0;Married;0;68;0;1;3;7;1.8;110812;3;1;0;$437,300.00;$429,800.00;0;0;1;M;14;4
52020;180000;0;Married;2;43;1;4;4;6;0.5;208613;3;0;0;$403,700.00;$342,900.00;1;0;1;M;16;3
52020;50000;0;Married;0;49;0;3;4;4;0.5;48866;6;1;0;$368,700.00;$386,000.00;0;0;0;M;2;0
52020;80000;0;Single;1;45;0;1;3;4;3.6;46114;5;0;0;$228,300.00;$160,300.00;1;1;1;F;7;6
52020;300000;0;Cohabiting;0;39;0;2;3;5;6.1;268469;5;0;0;$143,700.00;$187,500.00;1;1;1;M;6;4
52020;120000;0;Married;3;33;0;13;20;20;5.9;116664;12;1;0;$382,600.00;$428,700.00;1;1;1;M;10;8
52020;50000;0;Cohabiting;0;29;0;4;16;32;9.9;178841;8;1;0;$271,500.00;$280,700.00;1;0;1;M;10;1
52020;20000;0;Single;0;29;0;4;7;8;8.2;19948;3;0;0;$237,100.00;$123,000.00;1;0;0;M;8;1
52020;70000;0;Single;0;28;0;4;4;4;2.2;46984;3;0;0;$190,300.00;$207,900.00;1;1;0;F;14;5
52020;30000;0;Single;0;22;0;4;4;6;0.5;0;2;1;0;$271,800.00;$143,800.00;1;1;0;M;8;0
52020;80000;0;Single;0;43;0;2;2;6;2.2;35200;3;0;0;$202,600.00;$206,900.00;1;1;1;F;8;1
52020;10000;0;Cohabiting;0;63;0;4;6;9;5.5;9967;8;1;0;;$245,300.00;1;1;1;M;10;6
52020;20000;0;Married;0;63;0;2;2;2;1.1;96559;10;1;0;$168,700.00;$206,200.00;0;0;1;M;2;4
52020;10000;0;Married;0;58;0;2;2;3;0.4;40447;6;0;0;$242,000.00;$235,000.00;1;1;1;F;2;3
52020;120000;0;Single;1;49;0;2;7;16;8.1;83587;3;0;0;$185,700.00;$165,500.00;0;0;1;M;8;2
52020;100000;0;Single;0;66;0;4;6;6;3.2;235456;4;0;0;$274,400.00;$333,300.00;1;0;1;M;16;2
52020;150000;0;Single;1;53;0;2;2;4;1.4;0;0;0;0;$254,700.00;$176,700.00;0;0;0;M;14;1
52020;290000;0;Single;2;51;0;3;3;3;4.4;261403;7;0;0;$254,700.00;$287,100.00;1;0;1;F;10;0
52020;200000;0;Married;0;49;0;2;8;12;3.7;74528;11;1;0;;$21,800.00;1;1;1;F;14;8
52020;10000;0;Married;2;38;0;6;8;9;3.6;75984;7;1;0;$373,800.00;$350,300.00;0;1;0;M;8;5
52020;80000;0;Single;1;38;0;1;1;1;0.3;0;4;1;0;$277,200.00;$297,900.00;1;1;0;M;2;1
52020;60000;0;Single;0;38;0;1;6;8;2.4;439370;9;1;0;$288,700.00;$296,200.00;1;0;1;F;2;4
52020;30000;0;Cohabiting;0;37;0;5;8;13;22.1;163378;7;0;0;$337,800.00;$268,000.00;1;1;1;M;1;6
52020;300000;0;Single;0;36;0;6;6;6;0.7;0;1;0;1;$236,700.00;$244,800.00;1;1;0;M;13;2
52020;100000;0;Married;0;32;0;3;6;7;17.5;110255;5;0;0;$139,100.00;$296,100.00;1;0;1;M;12;2
52020;50000;0;Cohabiting;0;25;0;8;9;17;21.6;218753;11;0;0;$374,100.00;$330,700.00;1;1;1;F;10;1
52020;70000;0;Single;0;23;0;2;2;4;4;301887;4;0;0;;$386,900.00;1;1;1;M;10;2
52020;100000;0;Cohabiting;0;64;0;1;2;4;2.9;65491;4;0;0;$179,000.00;$171,200.00;1;0;1;F;14;0
52020;30000;0;Single;0;62;0;3;4;5;4.1;19189;2;0;0;$185,100.00;$182,000.00;1;0;0;F;8;2
52020;180000;0;Single;0;40;0;2;8;10;21.3;148785;10;0;0;$202,400.00;$225,500.00;1;1;1;M;14;4
52020;200000;0;Married;0;38;0;1;3;9;7.7;300835;10;1;0;$185,100.00;$94,100.00;1;0;1;F;14;3
52020;300000;0;Cohabiting;0;32;0;5;5;9;5.1;292222;5;0;0;$293,000.00;$248,700.00;1;0;0;M;14;1
52020;400000;0;Cohabiting;1;31;0;14;14;16;13.3;277500;5;0;0;$305,300.00;$299,200.00;1;0;1;M;10;0
52020;70000;0;Married;0;25;0;2;2;4;1;0;7;0;0;$430,800.00;$402,400.00;1;1;1;M;14;5
52020;20000;0;Single;0;55;0;3;10;22;2.7;334687;8;1;0;$246,700.00;$239,900.00;1;0;1;F;2;1
52020;150000;0;Married;0;42;0;1;1;2;1.4;0;0;0;0;$137,800.00;$114,000.00;1;0;0;F;10;3
52020;90000;0;Single;1;50;0;4;6;10;10.4;166380;8;1;0;$250,300.00;$1,018,900.00;1;0;1;F;10;8
52020;100000;0;Single;0;25;0;6;12;14;11.3;82248;4;1;0;$393,600.00;$182,000.00;1;0;1;M;10;2
52020;100000;0;Cohabiting;0;24;0;8;14;20;18.4;415704;5;0;0;$238,200.00;$271,800.00;1;1;1;F;8;4
52020;300000;0;Married;0;32;0;1;4;8;16;182594;5;0;0;$223,000.00;$268,700.00;1;0;1;F;10;4
52020;100000;0;Single;0;22;0;1;1;1;1.6;0;0;0;0;;$3,100.00;0;0;0;F;10;2
52020;240000;0;Cohabiting;0;29;0;8;8;32;10.9;225314;7;0;0;$296,000.00;$288,400.00;1;1;1;M;9;4
52020;40000;0;Single;0;67;0;2;2;5;0.4;75460;10;0;0;$423,600.00;$396,000.00;1;0;0;M;16;1
52020;10000;0;Single;0;59;0;1;1;4;2;10492;2;0;0;$360,000.00;$449,900.00;0;0;1;M;8;1
52020;200000;0;Married;1;55;0;2;4;5;7.7;149428;4;0;0;$234,300.00;$231,200.00;1;0;1;F;9;3
52020;40000;0;Cohabiting;2;25;0;3;6;7;9.3;298505;14;1;0;$266,700.00;$274,200.00;1;1;1;M;8;4
52020;80000;0;Single;0;69;0;20;36;46;19.9;59737;7;0;0;$209,000.00;$210,200.00;1;0;0;F;10;1
52020;200000;0;Single;0;67;0;8;14;26;13.1;78304;10;1;0;$177,700.00;$199,500.00;1;0;1;M;12;0
52020;60000;0;Married;0;55;0;4;6;8;13.8;30847;9;0;0;$186,800.00;$191,100.00;1;1;1;F;10;4
52020;50000;0;Single;0;55;0;5;10;16;10.3;125514;2;0;1;$192,100.00;$155,900.00;0;0;0;M;8;4
52020;50000;0;Cohabiting;0;52;0;4;11;16;3;423759;9;0;0;$393,900.00;$438,900.00;1;0;0;M;8;0
52020;100000;0;Cohabiting;0;51;0;3;3;8;1.8;55798;10;1;0;$206,700.00;$201,600.00;0;1;0;F;10;3
52020;310000;0;Cohabiting;0;46;0;7;10;11;15.4;351800;12;0;1;$299,300.00;$294,900.00;1;1;1;M;10;0
52020;50000;0;Cohabiting;1;33;0;4;4;4;1;0;0;0;1;$260,500.00;$202,800.00;0;0;0;M;3;6
52020;100000;0;Single;0;33;0;5;15;70;3.1;27785;2;0;0;$283,400.00;$244,100.00;1;0;0;M;16;4
52020;70000;0;Cohabiting;1;31;0;1;1;3;3.6;75419;5;1;0;$193,000.00;$176,600.00;0;0;1;F;10;2
52020;30000;0;Married;2;30;0;10;10;10;0.7;0;2;1;0;$406,400.00;$356,800.00;0;1;0;M;10;0
52020;300000;0;Cohabiting;2;28;0;7;13;14;20.2;210278;19;1;0;$284,600.00;$324,400.00;1;1;1;F;10;1
52020;250000;0;Single;0;24;0;7;11;15;22.4;185450;7;0;0;$264,200.00;$266,200.00;1;1;1;F;10;2
52020;310000;0;Cohabiting;0;23;0;4;4;4;2.8;103957;4;0;0;$206,500.00;$98,200.00;1;1;1;M;10;2
52020;300000;0;Married;0;59;0;6;10;18;2.4;136027;5;0;0;$160,300.00;$154,100.00;1;1;1;F;8;1
52020;240000;0;Single;0;56;0;4;4;6;7.2;311286;10;0;0;$219,900.00;$168,400.00;1;1;1;F;16;5
52020;60000;0;Cohabiting;0;50;0;3;5;9;8.2;104809;10;0;0;$305,900.00;$329,800.00;1;1;1;F;14;4
52020;300000;0;Cohabiting;0;49;0;3;4;6;10.5;253245;5;0;0;$297,100.00;$259,500.00;1;0;1;F;10;5
52020;190000;0;Married;0;45;0;4;18;38;22.1;201109;6;0;0;;$164,700.00;1;0;1;F;11;0
52020;20000;0;Single;0;43;0;1;1;1;0.5;0;0;0;0;$343,300.00;$116,000.00;1;0;0;M;14;3
52020;110000;0;Married;2;42;0;15;45;45;4.6;461639;4;0;0;$260,500.00;$158,300.00;1;1;0;F;13;2
52020;30000;0;Single;0;38;0;3;3;8;3.4;21411;2;0;0;$151,300.00;$10,200.00;1;0;0;M;2;4
52020;190000;0;Cohabiting;0;35;0;3;3;8;9.7;331492;7;0;0;$299,400.00;$332,800.00;1;1;1;M;14;2
52020;160000;0;Cohabiting;1;33;0;3;11;30;6.6;303815;9;1;0;$174,400.00;$247,400.00;1;0;1;M;2;5
52020;90000;0;Single;0;32;0;6;11;24;15.8;50827;5;0;1;$236,400.00;$130,600.00;0;1;1;M;10;4
52020;200000;0;Cohabiting;1;32;0;13;29;36;3.1;176698;7;0;0;$223,100.00;$208,800.00;1;1;1;F;2;4
52020;100000;0;Married;1;32;0;2;2;9;12.3;330166;8;0;0;$208,600.00;$256,800.00;1;1;1;M;10;5
52020;430000;0;Cohabiting;2;31;0;4;7;9;12.5;226607;7;0;0;$315,600.00;$324,600.00;1;0;1;M;2;3
52020;100000;0;Single;1;29;0;4;6;6;2.6;125680;2;0;0;$238,700.00;$54,100.00;0;0;0;M;10;3
52020;330000;0;Cohabiting;0;29;0;2;3;7;3.3;97568;3;0;0;$203,200.00;$197,200.00;1;0;1;M;10;2
52020;80000;0;Single;0;29;0;3;8;14;16;297291;8;0;0;$244,900.00;$264,600.00;1;1;1;F;8;1
52020;100000;0;Cohabiting;0;28;0;2;3;5;12.8;432051;13;0;0;$186,800.00;$189,900.00;1;1;1;F;10;3
52020;250000;0;Cohabiting;0;27;0;2;2;2;4;195470;3;0;0;$182,400.00;$189,100.00;1;1;1;M;10;2
52020;230000;0;Cohabiting;0;26;0;8;8;22;7.4;212249;5;0;0;$269,800.00;$221,700.00;1;0;0;F;14;2
52020;70000;0;Married;0;42;0;8;8;16;10.9;0;4;0;0;$157,500.00;$177,500.00;1;1;1;M;16;0
52020;70000;0;Cohabiting;1;38;0;3;5;9;17.6;146838;9;0;0;$218,800.00;$249,200.00;1;0;1;F;2;0
52020;130000;0;Cohabiting;0;23;0;8;8;16;12.2;30392;5;0;0;$155,300.00;$120,900.00;1;1;1;M;10;0
52020;350000;0;Married;1;28;0;4;5;13;3.5;277500;3;1;0;$322,900.00;$281,800.00;1;0;0;M;7;2
52020;250000;0;Cohabiting;1;49;0;2;4;4;7.9;87496;6;0;0;$206,400.00;$209,800.00;1;1;1;F;8;4
52020;250000;0;Single;0;64;0;12;20;44;7.9;138823;14;0;0;$244,200.00;$261,500.00;1;1;1;M;12;4
52020;20000;0;Single;0;46;0;1;1;1;2.7;0;1;0;0;$166,500.00;$274,900.00;0;0;1;F;2;8
52020;250000;0;Cohabiting;3;33;0;4;6;12;4.9;216040;5;0;0;$235,900.00;$231,900.00;1;0;1;F;2;3
52020;100000;0;Single;0;69;0;1;3;3;3.1;0;7;1;0;$329,700.00;$340,600.00;1;0;1;M;14;0
52020;200000;0;Cohabiting;0;40;0;10;14;28;23.4;190991;9;0;0;$345,300.00;$346,000.00;1;0;1;M;10;4
52020;350000;0;Married;0;40;0;9;9;18;0.6;293210;5;0;1;$207,300.00;$236,300.00;1;1;0;M;12;3
52020;350000;0;Married;0;24;0;4;8;12;10.7;263881;5;0;0;$373,300.00;$169,100.00;1;0;1;F;8;1
52020;350000;0;Single;0;34;0;5;7;11;12.5;317143;5;0;0;$275,300.00;$268,200.00;1;1;1;F;14;3
52020;220000;0;Single;0;29;0;4;5;8;3.8;214402;12;1;0;$349,400.00;$348,600.00;1;0;1;M;16;3
52020;40000;0;Cohabiting;2;29;0;4;6;8;12.3;14316;3;1;0;$210,100.00;$269,000.00;1;0;1;F;10;4
52020;400000;0;Single;0;42;0;2;4;14;16.7;0;4;0;0;$222,800.00;$142,100.00;1;1;1;M;2;2
52020;300000;0;Cohabiting;0;26;0;1;3;9;12.7;282922;9;1;0;$122,000.00;$203,400.00;1;0;1;M;14;5
52020;260000;0;Single;0;61;0;10;20;30;6.8;242018;8;0;0;$211,400.00;$212,200.00;1;0;1;F;16;5
52020;380000;0;Single;2;45;0;9;9;24;8.3;316237;9;0;0;$333,300.00;$294,100.00;1;1;1;F;10;4
52020;20000;0;Single;0;62;0;6;6;6;1.4;0;0;0;1;$163,300.00;$159,700.00;0;0;0;M;8;2
52020;110000;0;Single;0;55;0;6;6;12;4.6;0;11;1;0;$83,400.00;$291,400.00;1;1;1;F;16;2
52020;310000;1;Married;0;49;0;3;4;5;17.4;57081;6;0;0;$122,700.00;$16,800.00;1;0;1;M;10;3
52020;50000;0;Married;3;48;0;9;17;22;8.7;98908;5;0;0;$464,900.00;$365,200.00;0;0;1;M;7;3
52020;190000;0;Cohabiting;1;42;0;3;5;5;3.4;35008;4;0;0;$397,900.00;$403,700.00;1;1;1;M;10;1
52020;360000;0;Cohabiting;0;40;0;5;9;14;7.3;321193;8;0;0;$231,600.00;$222,600.00;1;0;1;M;14;3
52020;80000;0;Married;0;40;0;4;6;8;4.2;154788;2;0;0;$238,800.00;$365,600.00;1;0;1;M;2;10
52020;50000;0;Cohabiting;2;39;0;8;9;10;20.1;88148;11;0;0;$234,500.00;$150,600.00;1;1;1;F;2;2
52020;200000;0;Single;1;38;0;5;7;8;10.7;100429;5;0;0;$287,700.00;$239,600.00;1;1;1;F;10;3
52020;200000;0;Single;1;37;0;8;12;20;12.3;119699;3;0;0;$211,200.00;$227,600.00;1;0;1;M;10;6
52020;30000;0;Married;3;36;1;1;2;3;0.3;0;5;1;0;$421,600.00;$447,100.00;1;0;1;M;8;4
52020;260000;0;Cohabiting;2;33;0;4;5;8;11.5;370345;5;0;0;$342,600.00;$286,600.00;1;0;1;M;10;1
52020;70000;0;Cohabiting;2;31;0;3;5;6;15.6;192256;9;0;0;$217,400.00;$272,700.00;1;1;1;F;2;3
52020;10000;0;Single;0;31;0;8;12;14;6;26601;3;0;0;$257,600.00;$243,800.00;0;0;0;M;8;2
52020;30000;0;Cohabiting;0;30;0;12;16;36;6.9;170628;3;0;0;$299,800.00;$245,700.00;1;0;1;F;10;4
52020;10000;0;Married;3;30;0;2;11;14;18.1;124882;8;0;0;$153,500.00;$184,400.00;0;1;0;F;10;3
52020;140000;0;Married;0;29;0;2;4;8;7.1;95411;4;0;0;$181,600.00;$208,800.00;1;0;1;F;16;1
52020;30000;0;Cohabiting;3;27;0;5;5;8;9;25087;3;0;0;$164,000.00;$200,700.00;0;0;1;F;8;2
52020;200000;0;Cohabiting;1;26;0;2;2;8;13.1;88202;7;0;0;$258,200.00;$218,800.00;1;0;1;F;10;2
52020;20000;0;Single;0;21;0;1;4;7;13.4;0;2;0;0;$230,500.00;$4,000.00;1;0;1;M;2;1
52020;20000;0;Single;0;49;0;2;4;5;11;48831;3;0;0;$194,500.00;$151,400.00;0;1;1;F;8;3
52020;10000;0;Single;0;42;0;4;6;12;10.1;69438;4;0;0;$224,000.00;$194,100.00;0;1;1;F;10;0
52020;220000;0;Single;0;37;0;10;19;28;9;94940;9;1;0;$326,300.00;$281,300.00;1;1;1;F;1;2
52020;60000;0;Single;0;37;0;2;3;4;3.3;450345;10;1;0;$255,600.00;$196,400.00;1;0;1;F;14;2
52020;200000;0;Married;0;31;0;3;8;11;6.1;87078;2;0;0;$401,500.00;$294,800.00;1;0;0;M;14;4
52020;150000;0;Cohabiting;1;31;0;2;3;6;9.9;352517;11;0;0;$229,100.00;$245,600.00;1;1;1;F;2;6
52020;70000;0;Cohabiting;0;29;0;2;4;10;2.7;271778;4;0;0;$306,100.00;$339,700.00;1;0;0;M;13;4
52020;80000;0;Cohabiting;0;25;0;6;6;15;11.5;0;4;0;0;$227,100.00;$101,700.00;0;1;1;F;2;3
52020;120000;0;Single;0;23;0;4;6;9;14.6;24553;5;0;0;$131,800.00;$186,300.00;1;1;1;M;10;10
52020;120000;0;Married;1;33;0;2;7;12;17.1;71458;6;0;0;$212,700.00;$333,200.00;1;1;1;M;2;4
52020;10000;0;Cohabiting;0;44;0;12;16;24;17.2;0;5;0;1;$159,900.00;$176,000.00;0;1;1;F;10;1
52020;240000;0;Cohabiting;1;57;0;6;6;8;10.4;235875;3;0;0;$304,500.00;$256,300.00;1;0;1;F;8;2
52020;300000;0;Married;0;69;0;3;5;14;6;389075;19;1;0;$314,700.00;$418,800.00;1;0;1;M;7;2
52020;260000;0;Married;0;70;0;2;6;12;0.7;263361;13;1;0;$359,000.00;$404,700.00;1;0;1;M;14;0
52020;360000;0;Married;1;54;0;2;2;2;3.3;197682;5;1;0;$134,200.00;$248,200.00;1;1;1;F;14;1
